-5.1259,7.2046
-4.977,8.0036
-4.998,8.8407
-4.4556,10.262
-5.0148,13.018
-5.6025,14.612
-4.2875,0.24454
-4.3741,4.3647
-4.5806,11.177
-4.1367,12.95
-4.6228,14.823
-2.9992,-4.8376
-3.7657,-0.18726
-3.9183,3.2491
-2.9779,4.0514
-3.4484,9.7931
-2.4723,12.348
-3.08,14.427
-1.1286,-3.2412
-2.2586,1.708
-2.0435,5.3602
-1.6606,6.2642
-2.3793,6.9341
-0.53386,7.8794
-0.93991,8.4889
-1.9624,14.495
-0.68492,-1.4206
-1.3578,0.33453
-0.76539,4.6431
-1.6997,6.4574
-1.0256,8.1252
-1.2501,9.2229
-0.52237,13.051
-0.32124,-5.2184
0.84137,-3.966
0.46966,-1.81
0.85337,0.14836
-0.36911,10.288
0.24942,14.818
1.4896,-4.0968
0.60059,1.1197
1.3297,5.4943
0.47569,10.478
0.096683,15.144
1.4417,-0.664
2.6229,1.152
2.1595,2.2693
1.6501,8.0433
2.9296,11.35
1.8202,12.333
2.9542,-3.7552
3.519,-3.4145
2.7975,-0.60233
3.1036,0.081413
3.6949,0.54768
3.0675,2.5958
3.2064,5.7022
3.4022,9.0245
3.2864,11.898
3.4369,14.132
3.3243,-4.678
3.5572,-3.3973
3.3931,-0.20045
3.7192,5.1734
3.5795,7.0317
3.1706,9.0478
3.72,11.865
3.7124,13.32
3.9062,13.692
5.0727,-3.0911
4.9143,-1.7328
4.6528,0.19075
5.3832,0.89557
5.7644,1.747
5.5348,4.0094
5.3272,9.9779
5.5543,11.912
4.8951,15.491
6.4925,-3.9064
6.7527,-2.9695
6.3832,-0.30667
6.7632,0.61933
6.585,1.9508
5.8057,6.5179
6.1864,9.6528
5.4073,10.922
5.9819,12.86
6.1346,13.843
5.8582,14.775
6.879,-4.4693
7.2946,-3.25
6.8722,2.9865
6.7262,3.8216
6.8451,10.846
6.8686,15.095
8.2081,-2.839
7.3723,-1.8849
8.4375,5.1332
8.7408,5.3055
8.2961,10.224
8.0006,10.918
7.9395,12.131
7.4556,12.762
7.6524,15.324
9.0835,-1.7712
8.6236,-0.32308
8.9335,2.8381
8.8519,6.2119
9.178,11.894
8.7108,14.091
8.8319,14.553
9.0784,-4.9397
10.031,0.12025
10.255,2.0979
9.0551,3.1383
10.031,6.1995
10.658,6.5426
9.3924,11.806
9.4301,13.159
9.9463,14.279
10.4,-5.3633
11.007,-3.0709
10.414,-1.8089
10.231,0.90638
10.283,1.9133
10.175,6.5356
10.758,13.335
11.307,14.332
10.522,15.324
12.478,-4.2079
12.649,-2.694
12.168,-0.93146
11.184,0.22237
12.117,6.2396
13.127,8.6148
11.583,11.115
12.341,12.143
12.611,14.528
11.381,14.713
12.248,-4.3154
13.419,1.2635
12.173,4.8483
12.446,5.4428
13.775,6.8866
13.051,9.4062
12.692,11.046
12.992,11.985
12.871,12.529
12.992,14.493
14.909,-3.0509
14.504,0.99431
13.292,1.8782
14.709,3.7169
14.864,5.9922
13.662,9.5056
14.115,11.916
15.115,-5.3076
14.933,0.69838
15.443,1.8751
16.012,3.0026
14.903,5.4318
14.628,5.9333
15.168,10.438
14.97,12.734
15.084,14.329
15.348,15.048
