-5.4452,-4.2486
-5.6243,0.26027
-5.3552,0.88043
-4.96,5.2167
-4.5556,6.8497
-5.2425,7.9992
-5.0497,8.8598
-5.8565,15.116
-4.3726,-4.9429
-3.6144,-4.097
-4.1047,0.10052
-3.7232,0.64305
-4.0357,3.9878
-3.1881,4.7481
-3.4688,6.5161
-3.9723,9.7487
-5.1238,10.936
-3.701,15.407
-3.1106,-4.4329
-3.2655,-3.3379
-2.5499,-1.8394
-2.7858,1.6519
-3.1062,2.6321
-1.7975,4.14
-2.8845,5.2162
-4.5902,6.2058
-2.6094,7.835
-3.1866,9.3156
-3.7878,10.044
-3.0334,10.699
-3.713,13.143
-3.1419,14.039
-3.2739,-5.4352
-2.0983,-0.82632
-1.9446,0.10336
-3.0875,0.94398
-1.6989,1.9479
-2.2792,5.9553
-1.5015,8.4585
-2.2395,13.846
-0.52312,-1.8294
-1.0048,6.3107
-1.8766,9.9569
-0.53593,9.9385
-0.5217,11.29
-1.2407,12.307
-0.54261,14.113
-1.9441,14.741
-0.43044,-3.6914
-0.57144,-1.8599
-0.16516,1.6537
0.15693,3.0734
0.36118,5.4984
1.5766,-3.9397
0.84011,-0.5379
1.4222,-0.28454
1.845,0.95979
1.0572,1.6778
1.1444,2.9429
1.6219,3.7508
0.63259,4.885
0.54391,7.3564
0.78283,8.7819
0.95202,9.8287
1.6789,11.045
1.2644,14.126
2.5366,-0.96154
1.6175,0.76088
2.043,1.4173
2.3553,5.1723
2.267,7.6782
1.4963,9.8711
2.9158,13.195
2.4786,-3.6305
3.1772,-2.0108
3.263,-1.5824
2.7753,0.35267
3.4856,2.2318
2.6943,5.8866
4.3475,9.1389
2.9644,12.491
2.6542,12.854
2.9529,13.882
3.0423,14.942
4.5091,-5.3218
2.9853,-4.2147
4.3596,-3.5377
4.2079,-2.1049
3.5212,0.64881
3.7767,1.5042
3.0267,4.8799
3.0598,6.6102
5.1977,12.931
4.4148,14.741
4.6471,-5.1177
5.5696,-4.1525
4.5355,-2.3364
5.0001,-1.2331
4.711,7.3086
5.524,7.9946
5.7177,12.874
5.4241,-4.7237
5.6349,-4.2043
6.143,-1.9612
6.5333,-0.26991
6.0469,1.985
6.7552,4.7937
5.6125,7.7376
5.7282,12.358
5.0069,14.014
6.9369,-4.8759
7.026,-3.3984
6.1323,-2.3675
5.7382,2.1788
5.9273,3.7364
7.8075,4.907
6.8104,5.5677
6.627,13.134
7.0869,14.532
7.4357,-4.2714
8.0473,2.2289
7.8937,4.1845
8.379,11.895
8.7805,14.156
7.9108,-5.082
9.2812,-2.1326
9.1782,1.0464
9.1792,1.7447
9.4959,4.4082
9.4476,5.1366
8.5833,10.828
9.4588,-5.0825
10.47,-4.1027
10.029,-3.0166
10.555,-2.3243
10.468,2.9488
10.266,3.6582
9.7505,7.0396
9.5612,8.0321
10.643,9.28
9.5398,12.561
9.8303,14.822
11.741,-5.4054
10.691,-3.42
10.899,-3.3695
10.527,-2.1907
10.646,-0.69501
11.037,1.9672
11.462,5.5042
12.209,-4.6218
12.283,-0.75342
12.449,1.4927
11.277,2.2667
12.083,3.0718
12.677,9.0895
12.848,10.242
11.233,11.432
11.506,13.01
12.817,-4.2543
13.528,0.68747
13.138,2.2051
13.35,7.4523
11.747,10.043
14.17,12.329
12.812,15.426
14.172,-5.4356
13.93,-4.1219
15.203,-2.638
13.683,-0.34159
14.611,2.9031
13.576,6.8807
13.48,8.8806
14.01,10.915
13.162,12.764
15.069,-5.0111
14.386,-2.1568
13.93,-1.5144
14.474,-0.39395
15.091,0.64276
14.828,5.4867
14.847,7.3901
14.545,12.318
15.181,12.783
