-4.5379,-4.9583
-5.7238,-4.0837
-5.2719,5.1316
-5.5135,9.4918
-5.3241,11.647
-4.431,13.733
-3.4278,-4.541
-4.2065,3.3463
-3.8043,4.0038
-3.8531,5.7443
-3.5224,7.1761
-3.523,7.8789
-3.8775,9.2062
-3.3315,10.303
-3.5413,10.62
-4.0564,13.026
-4.1675,14.743
-2.4449,-3.833
-2.4447,-1.7433
-2.6894,1.6195
-2.9571,4.0056
-2.7517,6.8142
-2.3331,9.9214
-2.9638,13.121
-1.8044,-4.5494
-1.8332,-2.4451
-2.2599,1.4115
-2.2257,4.094
-2.1936,8.506
-2.9594,12.42
-1.4904,13.454
-2.5622,14.233
-2.0426,15.188
-0.85796,-4.8208
-0.3142,-4.1401
-0.84732,0.070117
-0.99989,1.5011
-1.2713,3.8587
-0.162,4.5886
-0.31058,6.8055
-1.0218,13.118
0.3386,-4.8332
0.059875,-0.46881
-0.49569,2.1424
0.49031,6.5226
0.094713,9.1897
0.15255,11.883
-0.38015,12.702
-0.52382,14.308
1.7418,-2.7221
1.0991,3.9557
1.2566,6.2843
1.011,8.1851
0.39843,10.92
2.6137,-3.9887
2.4085,-0.44962
1.6362,1.4243
1.9182,2.5277
2.222,10.199
1.7337,10.908
2.0978,13.15
3.0945,-3.0868
2.8413,-2.3296
2.2009,13.291
2.4529,14.36
4.6277,-4.4689
4.4095,2.9127
3.8633,5.9141
4.3038,6.6934
3.7229,8.8899
4.8374,11.436
3.7142,12.039
3.4191,15.211
5.2949,0.57186
5.3034,4.3188
4.4907,4.9123
5.9249,-4.115
5.0392,-1.7068
6.0453,4.4133
6.3453,7.2884
5.9227,10.273
7.0307,12.206
5.9898,13.431
6.4204,-2.3543
6.4077,0.99363
6.4158,1.6599
7.533,2.8473
7.0624,4.7114
8.0165,6.3999
6.2054,8.3505
7.2523,9.0871
7.4057,13.013
7.5231,-1.9304
7.6979,-1.0956
7.9367,0.066423
7.7178,1.1103
8.7177,2.1625
8.5996,5.3703
7.3276,6.7082
8.2378,8.2449
7.2226,13.709
8.3327,15.161
9.7052,-3.6064
8.7587,-1.5133
9.2091,7.4218
8.6093,7.9624
9.1817,9.1434
8.7822,11.784
8.8561,14.038
9.0907,-5.1406
10.401,-1.1736
9.917,2.3572
11.168,7.2301
10.919,10.537
9.7471,11.126
9.4561,11.661
9.4288,14.876
10.876,-4.7784
10.721,-3.9641
11.134,-0.44338
11.063,0.67034
11.309,3.709
10.477,7.0457
10.58,11.873
11.706,-4.9738
12.149,-1.2767
11.75,2.538
11.626,3.7479
11.909,5.4232
11.691,14.461
12.504,15.001
12.528,-4.8759
13.372,-3.7695
13.117,-0.87223
13.354,0.087457
13.372,2.1343
13.194,3.4536
12.448,4.6343
12.823,5.9753
13.048,6.86
12.975,7.8711
13.401,11.953
13.039,14.029
14.058,-3.6332
13.317,-0.78311
14.048,1.9881
13.751,2.7484
14.024,6.9996
14.273,9.6672
13.213,11.652
15.041,12.856
14.502,15.019
14.567,-4.4723
15.327,-3.5906
15.624,1.0791
14.836,2.8069
14.609,5.4103
15.018,7.1709
14.73,14.191
